verizon	2.74084002393
york	2.33537491582
jayson	1.82722668262
west	1.55691661054
problem	1.55691661054
line	1.55691661054
city	1.55691661054
call	1.55691661054
type	0.913613341308
street	0.913613341308
st	0.913613341308
spags	0.913613341308
private	0.913613341308
navitsky	0.913613341308
hold	0.913613341308
funny	0.913613341308
estimate	0.913613341308
customer	0.913613341308
await	0.913613341308
anxiously	0.913613341308
repair	0.778458305272
make	0.778458305272
cross	0.778458305272
connect	0.778458305272
bite	0.778458305272
ny	0.682564281122
network	0.60818309735
time	0.547409245086
issue	0.529953249913
service	0.41225420905
