cable	2.04769284337
segment	1.82722668262
fault	1.82722668262
kong	1.6749577924
hong	1.6749577924
shantou	1.52268890218
station	1.21815112174
system	1.16768745791
repair	1.16768745791
ship	0.913613341308
mobilize	0.913613341308
chongming	0.913613341308
apcn	0.913613341308
point	0.908201356151
fangshan	0.76134445109
toucheng	0.609075560872
tanshui	0.609075560872
isolate	0.609075560872
china	0.609075560872
traffic	0.568803567601
plan	0.518972203515
taiwan	0.506819247792
whilst	0.456806670654
singapore	0.456806670654
report	0.456806670654
philippine	0.456806670654
korea	0.456806670654
asia	0.389229152636
repeater	0.304537780436
path	0.304537780436
node	0.304537780436
malaysia	0.304537780436
japan	0.304537780436
hkg	0.304537780436
fix	0.304537780436
fea	0.304537780436
eta	0.304537780436
complete	0.304537780436
cause	0.304537780436
busan	0.304537780436
branch	0.304537780436
southern	0.259486101757
make	0.259486101757
tongfuk	0.152268890218
tong	0.152268890218
suffer	0.152268890218
spur	0.152268890218
smooth	0.152268890218
slo	0.152268890218
shanghai	0.152268890218
schedule	0.152268890218
rnal	0.152268890218
retriever	0.152268890218
restorer	0.152268890218
region	0.152268890218
reconfiguration	0.152268890218
rahul	0.152268890218
okinawa	0.152268890218
ocean	0.152268890218
lodbrog	0.152268890218
kol	0.152268890218
kdd	0.152268890218
isolation	0.152268890218
hope	0.152268890218
help	0.152268890218
hand	0.152268890218
grind	0.152268890218
fuk	0.152268890218
flag	0.152268890218
fine	0.152268890218
even	0.152268890218
develop	0.152268890218
chus	0.152268890218
asean	0.152268890218
arrive	0.152268890218
northern	0.129743050879
lose	0.129743050879
link	0.129743050879
appear	0.129743050879
quake	0.11376071352
location	0.11376071352
time	0.0912348741809
power	0.0912348741809
